question,difficulty,topics,link,frequency,acceptance
Make Sum Divisible by P,MEDIUM,"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/make-sum-divisible-by-p,54.0,0.3946911221215368
Valid Parentheses,EASY,"String, Stack",https://leetcode.com/problems/valid-parentheses,54.0,0.4232284392403964
Add Two Numbers,MEDIUM,"Linked List, Math, Recursion",https://leetcode.com/problems/add-two-numbers,54.0,0.4622512098262685
Subarray Product Less Than K,MEDIUM,"Array, Binary Search, Sliding Window, Prefix Sum",https://leetcode.com/problems/subarray-product-less-than-k,54.0,0.5285344933981581
Rotate Array,MEDIUM,"Array, Math, Two Pointers",https://leetcode.com/problems/rotate-array,44.4,0.4302138021787202
Longest Common Prefix,EASY,"String, Trie",https://leetcode.com/problems/longest-common-prefix,44.4,0.454831010581429
Container With Most Water,MEDIUM,"Array, Two Pointers, Greedy",https://leetcode.com/problems/container-with-most-water,44.4,0.5778286956289381
4Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/4sum,44.4,0.3821904343815076
Word Ladder,HARD,"Hash Table, String, Breadth-First Search",https://leetcode.com/problems/word-ladder,44.4,0.428119387533855
Longest Palindromic Substring,MEDIUM,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/longest-palindromic-substring,44.4,0.3584610851253482
Find Median from Data Stream,HARD,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream",https://leetcode.com/problems/find-median-from-data-stream,44.4,0.5327803532552068
N-Queens,HARD,"Array, Backtracking",https://leetcode.com/problems/n-queens,44.4,0.7281713548914969
Merge k Sorted Lists,HARD,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort",https://leetcode.com/problems/merge-k-sorted-lists,44.4,0.5677423032579133
Jump Game II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game-ii,44.4,0.4150333481420457
Binary Tree Maximum Path Sum,HARD,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-maximum-path-sum,44.4,0.4122431171072241
Reverse Integer,MEDIUM,Math,https://leetcode.com/problems/reverse-integer,44.4,0.3030895778980618
Meeting Rooms II,MEDIUM,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum",https://leetcode.com/problems/meeting-rooms-ii,44.4,0.5214181010083032
Best Meeting Point,HARD,"Array, Math, Sorting, Matrix",https://leetcode.com/problems/best-meeting-point,44.4,0.6125143892983315
Convert Sorted Array to Binary Search Tree,EASY,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,44.4,0.7407933399847234
Unique Binary Search Trees,MEDIUM,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/unique-binary-search-trees,44.4,0.6244524633337059
Lowest Common Ancestor of a Binary Search Tree,MEDIUM,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,44.4,0.6831079361163419
Insert Delete GetRandom O(1),MEDIUM,"Array, Hash Table, Math, Design, Randomized",https://leetcode.com/problems/insert-delete-getrandom-o1,44.4,0.5499189489424546
K-th Smallest in Lexicographical Order,HARD,Trie,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,44.4,0.4590489282185661
Kth Largest Element in an Array,MEDIUM,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",https://leetcode.com/problems/kth-largest-element-in-an-array,44.4,0.6797704870915218
Implement Trie (Prefix Tree),MEDIUM,"Hash Table, String, Design, Trie",https://leetcode.com/problems/implement-trie-prefix-tree,44.4,0.6793489174940865
Reverse Linked List,EASY,"Linked List, Recursion",https://leetcode.com/problems/reverse-linked-list,44.4,0.7920659696148336
Linked List Cycle,EASY,"Hash Table, Linked List, Two Pointers",https://leetcode.com/problems/linked-list-cycle,44.4,0.5257064424532956
Sqrt(x),EASY,"Math, Binary Search",https://leetcode.com/problems/sqrtx,44.4,0.4037183318664056
Search in Rotated Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/search-in-rotated-sorted-array,44.4,0.4283722988377403
Largest Submatrix With Rearrangements,MEDIUM,"Array, Greedy, Sorting, Matrix",https://leetcode.com/problems/largest-submatrix-with-rearrangements,44.4,0.7517110676865972
All Nodes Distance K in Binary Tree,MEDIUM,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,44.4,0.6644216753982353
First Missing Positive,HARD,"Array, Hash Table",https://leetcode.com/problems/first-missing-positive,44.4,0.4108465766394882
Nearest Exit from Entrance in Maze,MEDIUM,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/nearest-exit-from-entrance-in-maze,44.4,0.4756125472310535
Sort Colors,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/sort-colors,44.4,0.6758311358294806
Robot Collisions,HARD,"Array, Stack, Sorting, Simulation",https://leetcode.com/problems/robot-collisions,44.4,0.5610641049690483
Remove K Digits,MEDIUM,"String, Stack, Greedy, Monotonic Stack",https://leetcode.com/problems/remove-k-digits,44.4,0.3494044611317414
Subsets,MEDIUM,"Array, Backtracking, Bit Manipulation",https://leetcode.com/problems/subsets,44.4,0.8087964838402357
